timestamp,FSW_DB_VER,DAY,HOUR,MINUTE,SECOND,SC_ID,CMD_RCV_CNT,CMD_ACC_CNT,CMD_REJ_CNT,CMD_INC_CNT,PAYLOAD_STATUS,PLATFORM_PWR_STATUS,ADCS_PWR_STATUS,PAYLOAD_PWR_STATUS,SPR_PWR_STATUS,SOLAR_V,SOLAR_S,EXT_V,EXT_S,BATT_CHR_V,BATT_CHR_I,BATT_CHR_STATUS,SYS_V,SYS_I,SPR_V,SPR_I,PLAT_5V_V,PLAT_5V_I,ADCS_5V_V,ADCS_5V_I,PAYLOAD_5V_V,PAYLOAD_5V_I,OBC_PWR_V,OBC_PWR_I,ADCS_PROC_PWR_V,ADCS_PROC_PWR_I,ADCS_PER_PWR_V,ADCS_PER_PWR_I,COMMS_PWR_V,COMMS_PWR_I,TEMP_SOLAR,TEMP_EPS,TEMP_BATTERY,TEMP_BACKPLANE,TEMP_OBDH,TEMP_ADCS,TEMP_WHEEL,TEMP_COMMS,TEMP_PAYLOAD,TEMP_EPS_L,TEMP_OBDH_L,TEMP_ADCS_L,TEMP_WHEEL_L,TEMP_COMMS_L,TEMP_PAYLOAD_L,FREQ,RSSI,TX_POWER,FRAME_ERR,TEMP_THERM_EXP_L,THERMISTOR_ROD_1,THERMISTOR_ROD_2,THERMISTOR_ROD_3,THERMISTOR_ROD_4,THERMISTOR_ROD_5,THERMISTOR_ROD_6,THERMISTOR_ROD_7,THERMISTOR_ROD_8,THERMISTOR_ROD_9,THERMISTOR_ROD_10,THERMISTOR_ROD_11,THERMISTOR_ROD_12,THERMISTOR_ROD_13,THERMISTOR_ROD_14,THERMISTOR_ROD_15,THERMISTOR_ROD_16,THERMISTOR_BATH_1,THERMISTOR_BATH_2,THERMISTOR_BATH_3,THERMISTOR_EXP3,THERMISTOR_HEATER,THERMAL_EXP_SW_VERSION,OBC_SW_VERSION,PWR_SW_VERSION,COMMS_SW_VERSION,ADCS_SW_VERSION,ACTUATOR_SW_VERSION,elapsed_s,PWR_SYS,PWR_PLAT_5V,PWR_OBC_PWR,PWR_COMMS_PWR,_has_stuck_thermistor,anomaly,anomaly_type
2026-12-03 10:53:38.422,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.725,1.0,0.0,0.0,7.324,-1.0,0.0,7.246,221.0,0.0,0.0,4.986,102.0,0.066,0.0,0.681,0.0,4.956,198.0,0.0,0.0,0.0,0.0,4.981,58.0,23.8948,23.2862,23.33095,23.34885,24.44433,23.83036,23.29336,23.50816,23.82678,23.0,23.5,0.0,0.0,22.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,0.0,1601.366,508.572,981.2880000000001,288.89799999999997,True,False,
2026-12-03 10:53:39.123,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.725,1.0,0.0,0.0,7.324,-1.0,0.0,7.248,221.0,0.0,0.0,4.986,106.0,0.07,2.0,0.682,0.0,4.956,185.0,0.0,0.0,0.0,0.0,4.981,58.0,23.89301,23.28799,23.32737,23.35959,24.46939,23.83573,23.29336,23.52606,23.82499,23.0,23.5,0.0,0.0,22.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,0.701,1601.808,528.516,916.8600000000001,288.89799999999997,True,False,
2026-12-03 10:53:39.474,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.725,0.0,0.0,0.0,7.324,-1.0,0.0,7.25,221.0,0.0,0.0,4.986,105.0,0.07,1.0,0.683,0.0,4.956,200.0,0.0,0.0,0.0,0.0,4.981,58.0,23.89122,23.28978,23.32558,23.35064,24.50698,23.83036,23.29336,23.52964,23.83394,23.0,23.5,0.0,0.0,22.5,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1.052,1602.25,523.53,991.2,288.89799999999997,True,False,
2026-12-03 10:53:39.925,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.725,0.0,0.0,0.0,7.324,-1.0,0.0,7.251,218.0,0.0,0.0,4.986,105.0,0.072,0.0,0.683,1.0,4.956,185.0,0.0,0.0,0.0,0.0,4.978,60.0,23.8948,23.29336,23.3399,23.34348,24.54457,23.81604,23.29336,23.55291,23.82678,23.0,23.5,0.0,0.0,23.0,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,1.503,1580.718,523.53,916.8600000000001,298.68,True,False,
2026-12-03 10:53:40.627,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.725,0.0,0.0,0.0,7.324,-1.0,0.0,7.25,222.0,0.0,0.0,4.986,104.0,0.075,1.0,0.682,1.0,4.956,200.0,0.0,0.0,0.0,0.0,4.978,60.0,23.90196,23.29157,23.3399,23.3578,24.57142,23.83931,23.30589,23.56544,23.83931,23.0,23.5,0.0,0.0,23.0,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,2.205,1609.5,518.544,991.2,298.68,True,False,
2026-12-03 10:53:40.977,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.725,0.0,0.0,0.0,7.324,-1.0,0.0,7.25,222.0,0.0,0.0,4.986,105.0,0.076,1.0,0.681,0.0,4.957,183.0,0.0,0.0,0.0,0.0,4.978,60.0,23.90196,23.29336,23.33811,23.34348,24.61438,23.83036,23.29336,23.57081,23.82499,23.0,23.5,0.0,0.0,23.0,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,2.555,1609.5,523.53,907.131,298.68,True,False,
2026-12-03 10:53:41.426,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.725,0.0,0.0,0.0,7.324,-1.0,0.0,7.248,222.0,0.0,0.0,4.986,106.0,0.077,1.0,0.681,0.0,4.956,200.0,0.0,0.0,0.0,0.0,4.978,60.0,23.8948,23.29336,23.35243,23.35064,24.64839,23.83036,23.29336,23.58513,23.82857,23.0,24.0,0.0,0.0,23.0,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,3.004,1609.056,528.516,991.2,298.68,True,False,
2026-12-03 10:53:42.130,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.725,0.0,0.0,0.0,7.324,-1.0,0.0,7.247,221.0,0.0,0.0,4.985,105.0,0.078,0.0,0.682,0.0,4.955,186.0,0.0,0.0,0.0,0.0,4.981,60.0,23.89659,23.31484,23.35959,23.35064,24.6824,23.82499,23.28978,23.60303,23.82678,23.0,24.0,0.0,0.0,23.0,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,3.708,1601.587,523.4250000000001,921.63,298.86,True,False,
2026-12-03 10:53:42.478,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.725,0.0,0.0,0.0,7.324,-1.0,0.0,7.247,223.0,0.0,0.0,4.987,105.0,0.081,1.0,0.681,0.0,4.955,201.0,0.0,0.0,0.0,0.0,4.981,60.0,23.90375,23.29336,23.35243,23.35422,24.71104,23.82141,23.29336,23.61019,23.82857,23.0,24.0,0.0,0.0,23.0,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,4.056,1616.081,523.635,995.955,298.86,True,False,
2026-12-03 10:53:42.928,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.725,1.0,0.0,0.0,7.324,-1.0,0.0,7.247,221.0,0.0,0.0,4.986,105.0,0.081,1.0,0.682,0.0,4.955,188.0,0.0,0.0,0.0,0.0,4.981,60.0,23.90375,23.30947,23.3578,23.35422,24.75758,23.82499,23.29336,23.6263,23.83931,23.0,24.0,0.0,0.0,23.0,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,4.506,1601.587,523.53,931.54,298.86,True,False,
2026-12-03 10:53:43.630,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.725,1.0,0.0,0.0,7.324,-1.0,0.0,7.246,220.0,0.0,0.0,4.986,105.0,0.082,0.0,0.682,0.0,4.956,201.0,0.0,0.0,0.0,0.0,4.981,60.0,23.91091,23.30768,23.35601,23.35243,24.79517,23.82857,23.29336,23.62988,23.83752,23.0,24.0,0.0,0.0,23.0,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,5.208,1594.1200000000001,523.53,996.1560000000001,298.86,True,False,
2026-12-03 10:53:43.981,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.725,1.0,0.0,0.0,7.324,-1.0,0.0,7.25,220.0,0.0,0.0,4.986,102.0,0.083,0.0,0.682,0.0,4.956,186.0,0.0,0.0,0.0,0.0,4.981,58.0,23.90912,23.31484,23.35601,23.36138,24.83276,23.82857,23.29336,23.6442,23.83394,23.0,24.0,0.0,0.0,23.0,0.0,910.25,0.0,2.0,0.0,0.0,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,77.180115,74.309649,74.309649,74.309649,74.309649,0.0,0.0,100.0,101.0,102.0,0.0,0.0,5.559,1595.0,508.572,921.816,288.89799999999997,True,False,
